,name,price,location,size,floor,terrace,age
20075,サンパレス吉祥寺南,6180,東京都武蔵野市吉祥寺南町１,60.14,1LDK+S（納戸）,8.39,1997年3月
20076,ガーデンホーム東大井公園,6180,東京都品川区東大井３,72.82,3LDK,16.09,2000年11月
20077,ザ・リバープレイス・イーストタワー,6180,東京都大田区下丸子４-21-14,82.94,2LDK,26.82,2004年9月
20078,パストラルハイム中野坂上,6180,東京都中野区中央１,61.49,2LDK,11,2001年6月
20079,ビューネ吉祥寺,6180,東京都武蔵野市吉祥寺東町２,94.02,2LDK+S（納戸）,-,1996年6月
20080,アエリア三軒茶屋,6180,東京都世田谷区若林１,59.8,2LDK,6.06,2000年1月
20081,ブロードウェイ,6180,東京都中野区中野５-52-15,86.11,2LDK,-,1966年8月
20082,ビューネ柿の木坂,6180,東京都目黒区柿の木坂３,78.68,3LDK,11.24,1999年11月
20083,オープンレジデンシア神楽坂   W棟,6180,東京都新宿区改代町,65.61,3LDK,-,2005年1月
20084,スカイシティ南砂町,6180,東京都江東区南砂５,106.25,3LDK,13.64,1988年2月
20085,ブロードウェイ,6180,東京都中野区中野５,86.11,2LDK+S（納戸）,-,1966年8月
20086,オープンレジデンシア千代田東神田,6180,東京都千代田区東神田１,53.51,2LDK,4.29,2015年9月
20087,コスモ東京ベイタワー,6188,東京都中央区勝どき５,64.39,2LDK,6.6,2000年10月
20088,弦巻サールコート,6190,東京都世田谷区弦巻３,82.74,3LDK,13.25,1989年12月
20089,ヴィークグラン世田谷千歳船橋　さくらガーデン,6190,東京都世田谷区船橋３,73.06,3LDK,12.8,2014年1月
20090,ザ・パークハウス新宿柏木,6190,東京都新宿区北新宿３,61.91,2LDK,6.68,2012年2月
20091,◆テレビ番組出演物件◆ザ・パークハウス新宿柏木◆平成…,6190,東京都新宿区北新宿３-1－16,61.91,2LDK,6.68,2012年2月
20092,インプレスト早稲田壱番館,6190,東京都新宿区西早稲田１,65.05,3LDK,7.96,2015年8月
20093,藤和シティホームズ世田谷下馬,6190,東京都世田谷区下馬１-20-17,63.99,3LDK,12.64,1996年6月
20094,芦花公園パークホームズ,6190,東京都世田谷区南烏山３,78.37,3LDK,9.82,1995年9月
20095,ザ・パークハウス新宿柏木　鍵弊社,6190,東京都新宿区北新宿３,61.91,2LDK,6.68,2012年2月
20096,品川イーストシティタワー,6190,東京都品川区東品川５,56.82,2LDK,11.34,2018年7月
20097,BEACON Tower Residence,6190,東京都江東区東雲１,81.91,3LDK,14.56,2009年1月
20098,ザ・ガーデンタワーズ　サンライズタワー,6199,東京都江東区大島１-2-1,88.15,3LDK,21.78,1997年1月
20099,ヒルズ木場,6199,東京都江東区古石場３-1-7,71.35,3LDK,15.65,2002年2月
20100,サンクタス下落合ミュゼオコート　Ａ,6199,東京都新宿区中落合１,76.3,3LDK,13.65,2000年11月
20101,ザ・パークハウスアーバンス御成門,6200,東京都港区新橋６,40.1,1LDK,6.52,2012年8月
20102,ナイスアーバン国立大学通り,6200,東京都国立市東１-15-13,71.52,2LDK+S（納戸）,10.23,1999年3月
20103,トゥールロワイヤル参宮橋,6200,東京都渋谷区代々木４,61.37,2LDK,3.75,1997年6月
20104,リビオシティ・ルネ葛西,6200,東京都江戸川区東葛西９,76.2,4LDK,13.9,2019年6月
20105,アトラスブランズタワー三河島,6200,東京都荒川区東日暮里６,67.85,2LDK,19.65,2014年9月
20106,東急ドエル・アルス目黒不動前,6200,東京都品川区西五反田５,53.46,2LDK,11.61,2000年2月
20107,ｉｎ　ｔｈｅ　Ｐａｒｋ荻窪　サウステラス・シーズンテ…,6200,東京都杉並区桃井３,78.42,3LDK,12.8,2005年2月
20108,ザ・パークハウス上鷺宮,6200,東京都中野区上鷺宮３,73.7,3LDK,13,2015年2月
20109,パークスクエア武蔵野,6200,東京都調布市若葉町２,71.88,3LDK,17.79,2000年2月
20110,シティハウス目黒ザ・グランド,6200,東京都目黒区目黒２,38.37,1LDK,9.6,2017年12月
20111,ウエルタワー深川,6200,東京都江東区古石場２,76.18,2LDK,14.88,2002年6月
20112,センターハイツ梅ヶ丘,6200,東京都世田谷区若林５,86.89,3LDK,15.6,1986年7月
20113,パークホームズ豊洲ザレジデンス,6200,東京都江東区豊洲５,56.47,2LDK,10.89,2016年1月
20114,パークホームズ西永福,6200,東京都杉並区大宮２,72.31,3LDK,11.1,2015年1月
20115,シティハウス目黒ザ・グランド,6200,東京都目黒区目黒２,39.42,1LDK,10.2,2017年12月
20116,レクシオ荻窪,6210,東京都杉並区荻窪２,87.09,3LDK,13.03,2005年3月
20117,ファミール芝公園グランスイート　ラ・ヴィル,6230,東京都港区芝２,53.95,1LDK,9.29,2003年2月
20118,プラウド練馬春日町パサージュ,6250,東京都練馬区高松１,89.2,4LDK,9.06,2013年7月
20119,弦巻パーク・ホームズ,6250,東京都世田谷区弦巻１,78.57,2LDK,13.21,2001年3月
20120,ザ・レジデンシャル北青山,6250,東京都港区北青山２,41.2,1LDK,3.3,2012年4月
20121,芝浦アイランドケープタワー,6250,東京都港区芝浦４,54.94,1LDK,11.08,2006年10月
20122,プラウド府中セントラル,6270,東京都府中市府中町２,76.7,3LDK,10.4,2018年2月
20123,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20124,クレヴィア池袋East,6280,東京都豊島区東池袋２,55.19,2LDK,10.26,2019年8月
20125,ナビウス目黒,6280,東京都目黒区下目黒２-22-16,55.44,2LDK,9.76,1995年8月
20126,シャトー赤坂台,6280,東京都港区赤坂８,67.66,2LDK,-,1972年1月
20127,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20128,ナビウス目黒,6280,東京都目黒区下目黒２-22-16,55.44,2LDK,9.76,1995年8月
20129,パークハウス砧レジデンス,6280,東京都世田谷区砧３,78.25,2LDK,24.15,2010年3月
20130,アウルタワー,6280,東京都豊島区東池袋４,48.6,1LDK+S（納戸）,9.4,2011年1月
20131,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20132,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20133,パークハウス砧レジデンス,6280,東京都世田谷区砧３,78.25,2LDK,24.15,2010年3月
20134,◆クラッシィハウス新宿中落合◆,6280,東京都新宿区中落合２,73.1,3LDK,11.37,2012年2月
20135,パークハウス砧レジデンス,6280,東京都世田谷区砧３,78.25,2LDK,24.15,2010年3月
20136,アーデル錦糸町アミュース,6280,東京都墨田区横川４,66.8,3LDK,12.75,2003年9月
20137,ライオンズガーデンヒルズ早稲田,6280,東京都新宿区弁天町,57.55,2LDK,11.78,2001年1月
20138,オープンレジデンシア用賀,6280,東京都世田谷区用賀２-32-21,74.2,2LDK+S（納戸）,4,2016年4月
20139,ピアース自由が丘,6280,東京都世田谷区奥沢５-38-11,64.56,1LDK+S（納戸）,4.08,2003年8月
20140,桜館,6280,東京都世田谷区桜１,83.64,2LDK+S（納戸）,8.36,2002年9月
20141,ディアハイム北品川,6280,東京都品川区北品川５-7-9,67.99,2LDK+S（納戸）,7.48,1985年2月
20142,ガーデンズ国立東館,6280,東京都国立市北１,85.25,3LDK,7.33,2000年8月
20143,Ｄ’クラディア西荻窪,6280,東京都杉並区西荻南２,64.65,2LDK,9,2003年8月
20144,シャトー赤坂台,6280,東京都港区赤坂８,67.66,2LDK,-,1972年1月
20145,グレースヒルズ用賀台,6280,東京都世田谷区用賀３,60,2LDK,7.72,1999年3月
20146,パークハウス砧レジデンス,6280,東京都世田谷区砧３,78.25,2LDK,24.15,2010年3月
20147,ウエストレジデンス大崎,6280,東京都品川区大崎２,70.68,3LDK,11.4,2008年2月
20148,ドゥ・トゥール,6280,東京都中央区晴海３,55.77,2LDK,6.91,2015年10月
20149,グレースヒルズ用賀台,6280,東京都世田谷区用賀３-11-6,60,2LDK,7.72,1999年3月
20150,リビオレゾン人形町,6280,東京都中央区日本橋堀留町２,57.51,2LDK,5.91,2014年9月
20151,シャトー赤坂台,6280,東京都港区赤坂８,67.66,2LDK,-,1972年1月
20152,東新宿レジデンシャルタワー,6280,東京都新宿区歌舞伎町２-4-14,61.29,2LDK,4.8,2001年3月
20153,ヴェラハイツ小石川,6280,東京都文京区小石川４,75.03,3LDK,12.35,1980年8月
20154,パーク・ハイム用賀台,6280,東京都世田谷区用賀２,83.81,3LDK,7.4,1986年7月
20155,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１-１２－９,84.32,2LDK,-,2004年5月
20156,グリーンパーク水天宮前,6280,東京都中央区日本橋蛎殻町１,53.88,2LDK,6.92,2014年3月
20157,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20158,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,-,2004年5月
20159,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年5月
20160,シティタワー有明,6280,東京都江東区有明１,84.15,3LDK,5.97,2009年12月
20161,アーデル大塚Ｃ－スクエア,6280,東京都豊島区西巣鴨３-1-12,73.84,3LDK,10.94,2007年8月
20162,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20163,ナビウス目黒301号室,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20164,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20165,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20166,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20167,シャトー赤坂台,6280,東京都港区赤坂８,67.66,2LDK,-,1972年1月
20168,パークハウス砧レジデンス,6280,東京都世田谷区砧３,78.25,2LDK,24.15,1998年3月
20169,ナビウス目黒,6280,東京都目黒区下目黒２-22-16,55.44,2LDK,9.76,1995年8月
20170,ザ・パークハウス晴海タワーズ　ティアロレジデンス,6280,東京都中央区晴海２-3-2,63.15,2LDK,14.52,2016年3月
20171,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20172,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20173,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年5月
20174,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年5月
20175,オーベル桜上水,6280,東京都世田谷区桜上水５,92.18,3LDK,12.25,2001年5月
20176,アヴァンティーク銀座2丁目弐番館,6280,東京都中央区銀座２,50.56,1LDK,3.28,2003年1月
20177,東建ニューハイツ西新宿,6280,東京都新宿区西新宿４,62.32,3LDK,8.37,1981年7月
20178,アーバンビュー新大塚プラタナス通り,6280,東京都豊島区南大塚２-3-20,67.47,3LDK,22.41,2005年2月
20179,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年6月
20180,コスモひばりが丘ザ・ガーデンフォート,6280,東京都西東京市谷戸町２,100.78,4LDK,41.3,2004年8月
20181,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20182,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年5月
20183,勝どきビュータワー,6280,東京都中央区勝どき１,53.1,2LDK,8.8,2010年11月
20184,ロワ・ヴェール荻窪北,6280,東京都杉並区今川２-23-3,106.56,3LDK,9.15,1989年11月
20185,パークハウス砧レジデンス,6280,東京都世田谷区砧３,78.25,2LDK,24.15,2010年3月
20186,パークハウス砧レジデンス,6280,東京都世田谷区砧３,78.25,2LDK,24.15,2010年3月
20187,ロイヤルハイツ恵比寿,6280,東京都渋谷区恵比寿南２,60.18,2LDK,7.05,1996年1月
20188,◆◆即日見学可！！ＰＡＲＫＨＯＵＳＥ砧レジデンス◆◆…,6280,東京都世田谷区砧３,78.25,2LDK,24.15,2010年3月
20189,秀和六本木レジデンス,6280,東京都港区六本木７,60,1LDK+S（納戸）,3.1,1968年9月
20190,【本日ご見学可能です♪】ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20191,クレストタワー品川シーサイド,6280,東京都品川区東大井１,71.41,3LDK,10.9,2008年4月
20192,シャリエ清澄白河,6280,東京都江東区扇橋１,68.32,3LDK,12.07,2014年8月
20193,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20194,ナビウス目黒,6280,東京都目黒区下目黒２-22-16,55.44,2LDK,9.76,1995年8月
20195,ヴィルヴィオ葛西,6280,東京都江戸川区東葛西２,82.88,3LDK,6.1,2017年1月
20196,コスモグランリュクス世田谷,6280,東京都世田谷区上祖師谷５,81.38,3LDK,-,2005年8月
20197,ライオンズガーデンヒルズ早稲田,6280,東京都新宿区弁天町,57.55,2LDK,11.78,2001年1月
20198,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20199,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年5月
20200,グランエクレール岡本　Ｇ棟,6280,東京都世田谷区岡本３,104.68,2LDK+S（納戸）,11.02,1988年5月
20201,菱和パレス目白台グラーサ,6280,東京都豊島区雑司が谷１,77.95,3LDK,13.3,2001年12月
20202,コスモ小石川ロイヤルフォルム,6280,東京都文京区小石川３,60.15,2LDK,5.4,1996年8月
20203,シャトー赤坂台,6280,東京都港区赤坂８,61.18,2LDK,6.48,1972年1月
20204,ライオンズガーデン三鷹上連雀,6280,東京都三鷹市上連雀４,88.72,4LDK,14.8,2001年5月
20205,オープンレジデンシア六本木美術館前,6280,東京都港区六本木７,55.39,1LDK,3.3,2013年8月
20206,ドムール水天宮前,6280,東京都中央区日本橋蛎殻町２,62.63,1LDK+S（納戸）,7.18,1999年2月
20207,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20208,サンフル碑文谷碑さくら通りＳＯＵＴＨＳＩＤＥ,6280,東京都目黒区碑文谷３,77.51,2LDK,5.8,2002年11月
20209,シャリエ清澄白河,6280,東京都江東区扇橋１-19-1,68.32,3LDK,12.07,2014年8月
20210,アヴァンティーク銀座２丁目弐番館,6280,東京都中央区銀座２,50.56,1LDK,3.28,2003年1月
20211,清澄公園ガーデンハウス,6280,東京都江東区清澄２,67.08,3LDK,8.51,2000年2月
20212,シャリエ清澄白河,6280,東京都江東区扇橋１,68.32,3LDK,12.07,2014年8月
20213,ブランズ東中野プレシアス,6280,東京都中野区東中野５,64.81,3LDK,-,2012年10月
20214,パークホームズ吉祥寺北グランヴィラ,6280,東京都練馬区関町南３,71.24,3LDK,10.98,2018年1月
20215,フォルム上用賀馬事公苑,6280,東京都世田谷区上用賀１,81.13,2LDK+S（納戸）,27.53,2003年2月
20216,ブランズ富士見ヶ丘,6280,東京都杉並区久我山２,70.65,2LDK,-,2014年7月
20217,パークタワー芝浦ベイワード　オーシャンウイング,6280,東京都港区芝浦２,52.43,1LDK+S（納戸）,9.04,2005年5月
20218,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１-12-9,84.32,2LDK,21.98,2004年5月
20219,パークハウス砧レジデンス,6280,東京都世田谷区砧３,78.25,2LDK,24.15,2010年3月
20220,シャンボール三田　【新規リノベーション予定物件202…,6280,東京都港区三田５,58.73,2LDK,7.74,1978年9月
20221,ナビウス目黒,6280,東京都目黒区下目黒２,55.44,2LDK,9.76,1995年8月
20222,麻布台ナショナルコート,6280,東京都港区元麻布３-4-41,52.53,2LDK,6.91,1969年5月
20223,シャトー赤坂台,6280,東京都港区赤坂８,61.18,2LDK,6.48,1972年1月
20224,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年6月
20225,オープンレジデンシア六本木美術館前,6280,東京都港区六本木７,55.39,1LDK,-,2013年8月
20226,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年5月
20227,アルテシュロス千歳烏山,6280,東京都世田谷区粕谷１,84.32,2LDK,21.98,2004年5月
20228,ドゥ・トゥールＥＡＳＴ棟52階部分,6280,東京都中央区晴海３,42.88,2K,5.2,2015年10月
20229,パークシティ成城　Ｆコート,6280,東京都世田谷区成城４,90.14,3LDK+S（納戸）,5.66,2003年3月
